"Ciqual  AGB","Ciqual  code","Groupe d'aliment","Sous-groupe d'aliment","Nom Français","LCI Name","Ingredients","Score unique EF","Changement climatique","Appauvrissement de la couche d'ozone","Rayonnements ionisants","Formation photochimique d'ozone","Particules fines","Effets toxicologiques sur la santé humaine   substances non-cancérogènes","Effets toxicologiques sur la santé humaine   substances cancérogènes","Acidification terrestre et eaux douces","Eutrophisation eaux douces","Eutrophisation marine","Eutrophisation terrestre","Écotoxicité pour écosystèmes aquatiques d'eau douce","Utilisation du sol","Épuisement des ressources eau","Épuisement des ressources énergétiques","Épuisement des ressources minéraux"," id"," i"," rand"
"13147","13147","aides culinaires et ingrédients divers","condiments","Olives vertes, fourrées ou farcies (anchois, poivr...","Olive, green, stuffed (anchovy, sweet peppers, etc...","Anchois","0.007786622499999999","0.050365686","1.1359864e-08","0.0030967434","0.00079125874","8.4032458e-09","3.2680704e-10","2.9443467e-11","0.0011082911","3.4373914e-06","0.00027492436","0.0030035477","0.225917964","0.22774001","0.0023057993","0.67950451","6.1504766e-07","7M 3N0F6k alQfEIEtV0o","66","537416"
"13147","13147","aides culinaires et ingrédients divers","condiments","Olives vertes, fourrées ou farcies (anchois, poivr...","Olive, green, stuffed (anchovy, sweet peppers, etc...","Olives","0.036477957","0.017448534","1.3429055e-08","0.0072798423","0.00065135838","1.7416242e-08","1.3785609e-08","3.0978974e-10","0.0024416011","2.5460046e-05","0.0012680245","0.010161574","4.60306757","46.016636","1.8253039","1.2672692","1.4739428e-06","j9hk-202VLwAHwTQ27yb ","67","816336"
"13147","13147","aides culinaires et ingrédients divers","condiments","Olives vertes, fourrées ou farcies (anchois, poivr...","Olive, green, stuffed (anchovy, sweet peppers, etc...","Sel","0.0012953917000000001","0.008445825","5.6186681e-10","0.00093655187","3.3663353e-05","6.0505811e-10","1.6525579e-10","1.1165521e-11","6.2428933e-05","4.448194e-06","1.4326671e-05","0.00012504421","0.066472775","0.060083718","0.0047012216","0.10302344","4.1298427e-07","KcJ1PsPd4accEpksBAEyf","68","868115"
"13147","13147","aides culinaires et ingrédients divers","condiments","Olives vertes, fourrées ou farcies (anchois, poivr...","Olive, green, stuffed (anchovy, sweet peppers, etc...","Autres étapes","0.08535214741","0.81563507248","1.40532487309e-07","0.260782846548","0.00312895019436","8.128447303299999e-08","6.699953201e-09","3.4408228642999997e-10","0.0058901882366","0.00011199911639000001","0.00102325018309","0.0112900634604","3.98945787218","7.17385919424","0.16596766699999999","14.9795361311","6.04751510273e-06","bGSGymSuMkrYKGj USuS ","69","278438"
"25525","25525","aides culinaires et ingrédients divers","aides culinaires","Pizza, sauce garniture pour","Topping sauce for pizza","Huile d'olive","0.047562891","0.060536002","1.7630302e-08","0.011424039","0.00089049517","2.6415954e-08","1.9975525e-08","4.1083701e-10","0.0037725052","5.1652326e-05","0.0017387606","0.015761633","5.5453265","57.072861","1.9449399","1.7206826","1.8933753e-06","FER1klGyBLvhnGtAZ7kkp","70","168051"
"25525","25525","aides culinaires et ingrédients divers","aides culinaires","Pizza, sauce garniture pour","Topping sauce for pizza","Oignons","0.0028053727","0.0099455619","1.4308056e-09","0.0024453698","4.5886185e-05","8.803709e-10","3.0360405e-10","1.3342069e-11","0.00011259197","2.8187093e-06","0.00012881008","0.00041323048","0.23186538","1.0147093","0.16918972","0.13994008","1.5453559e-07","EyG0rYZWIxv5rgi-TBbLE","71","256601"
"25525","25525","aides culinaires et ingrédients divers","aides culinaires","Pizza, sauce garniture pour","Topping sauce for pizza","Tomate","0.039681234","0.24961395","3.3988172e-08","0.040745415","0.00086786387","1.6730774e-08","1.1715944e-08","3.4853721e-10","0.0019514335","3.4829113e-05","0.0010069699","0.0070553524","1.89805545","-3.239036","1.6047508","4.247392","2.6089528e-06","rgCybdwSa08N0JD9nTGrq","72","781187"
"25525","25525","aides culinaires et ingrédients divers","aides culinaires","Pizza, sauce garniture pour","Topping sauce for pizza","Autres étapes","0.05636717000000001","0.39819866","5.9495388e-08","0.515853829","0.00109382906","2.81439436e-08","6.1935114000000005e-09","2.205987e-10","0.0021609221600000002","9.0227932e-05","0.0013002928","0.0069759166","2.20085771","8.9653581","0.14403169","15.2692804","2.32022854e-06","oZOvLJl4I3xPoK10TKunq","73","7481"
"11214","11214","aides culinaires et ingrédients divers","aides culinaires","""Préparation culinaire à base de soja, type """"crèm...","""Soy """"cream"""" preparation""","Cassonade","0.0059654201","0.01585407","2.0460075e-09","0.0003502684","7.3898324e-05","1.5568065e-09","2.9125209e-09","2.95018e-10","0.00022052828","4.8325148e-06","9.3903657e-05","0.00094027828","7.0748048400000005","1.461345","0.13598994","0.0777167","8.472077e-08","UvYGV8HmES4XlOp5ocgZg","74","421091"
"11214","11214","aides culinaires et ingrédients divers","aides culinaires","""Préparation culinaire à base de soja, type """"crèm...","""Soy """"cream"""" preparation""","Léthicine de soja","0.0083980649","0.10953672","3.4003242e-09","0.0019358241","0.00033846103","2.2411846e-09","2.2892966e-09","1.1806181e-10","0.00029012061","3.5197615e-05","0.0004533689","0.00098810939","3.3985504","4.6975079","0.003785479","0.26782738","2.5538814e-07","OC3Eo3e gXaO6FAf-wOzq","75","518092"
"11214","11214","aides culinaires et ingrédients divers","aides culinaires","""Préparation culinaire à base de soja, type """"crèm...","""Soy """"cream"""" preparation""","Boisson à base de soja","0.014859801","0.15595951","1.3564352e-08","0.011901164","0.00042502425","5.9388668e-09","1.2486185e-09","1.9392574e-10","0.00079557224","5.1286639e-05","0.00092469347","0.0025899075","2.9422274","14.807145","0.03227629","1.3853274","3.1696591e-07","GNsDdbAj5lotjo8TfPbum","76","795313"
"11214","11214","aides culinaires et ingrédients divers","aides culinaires","""Préparation culinaire à base de soja, type """"crèm...","""Soy """"cream"""" preparation""","Huile de tournesol","0.05786628","0.38338047","3.5031182e-08","0.028041983","0.0014483787","2.4790188e-08","6.7363657e-09","1.4053885e-09","0.0034280774","0.0002223545","0.0048672516","0.016038862","15.019530800000002","93.084572","0.19546277","2.5773703","1.1703644e-06","sWqhdLBqEyUxpoBpacjrE","77","164718"
"11214","11214","aides culinaires et ingrédients divers","aides culinaires","""Préparation culinaire à base de soja, type """"crèm...","""Soy """"cream"""" preparation""","Autres étapes","0.05644768","0.39827212","5.9500387e-08","0.515880569","0.00109407781","2.81479492e-08","6.1971865e-09","2.2090754000000002e-10","0.0021613382600000003","9.0281847e-05","0.0013003731","0.0069766784","2.20115749","8.9656478","0.153794236","15.2705654","2.32059843e-06","zSLg5t0Hp9TZkP3h5M1iZ","78","620399"
"11056","11056","aides culinaires et ingrédients divers","épices","Quatre épices","Mix of 4 spices","Cannelle","0.66908672","4.0154121","3.0760707e-07","0.3552061","0.016974639","6.4970468e-07","3.6631585e-08","1.5109914e-09","0.044833684","0.0007272683","0.036590008","0.29188295","84.16033","369.21768","9.7498842","32.652931","5.901028e-05","cKAGyzEXf0ceFfQrHIb48","79","815904"
"11056","11056","aides culinaires et ingrédients divers","épices","Quatre épices","Mix of 4 spices","Clous de girofle","0.067966204","0.40788781","3.1246898e-08","0.036082035","0.0017242933","6.5997366e-08","3.721057e-09","1.5348735e-10","0.0045542307","7.3876322e-05","0.0037168336","0.029649634","8.549053489999999","37.505339","0.99039871","3.3169031","5.9942973e-06","DBcuGgJ5ttjfer7tTeB9j","80","213141"
"11056","11056","aides culinaires et ingrédients divers","épices","Quatre épices","Mix of 4 spices","Gingembre","0.016224818999999998","0.085505027","1.3512228e-08","0.0050501074","0.00082839709","1.0887647e-08","5.9277316e-09","1.2877098e-10","0.0019525618","1.4490108e-05","0.00068750238","0.0071009224","1.14780693","2.8731763","0.35541516","1.0126486","4.9521531e-07","iinZraDg4bKMiUOFADhou","81","180335"
"11056","11056","aides culinaires et ingrédients divers","épices","Quatre épices","Mix of 4 spices","Noix de muscade","0.012157513","0.086508755","1.1020424e-08","0.0040817472","0.00074850537","4.3661639e-09","1.5025718e-09","4.7401353e-11","0.001114531","1.1505579e-05","0.00070104725","0.0033180684","3.2875224999999997","1.4816013","0.16943519","1.0173518","7.2445253e-07","QQK6etkpHw15hevx27wL ","82","699531"
"11056","11056","aides culinaires et ingrédients divers","épices","Quatre épices","Mix of 4 spices","Autres étapes","0.066561098","0.64142416","1.0402339e-07","0.13453839","0.0024126094","7.2990131e-08","5.6461338e-09","2.662225e-10","0.0050132313","9.1322398e-05","0.00076885696","0.0085942269","3.25711475","6.5635667","0.13900932","10.803908","4.4325568e-06","yhfY-fGyXr9g6PvzTUNd9","83","673453"
"11159","11159","aides culinaires et ingrédients divers","sauces","Sauce à la crème","Cream sauce","Fromage frais crémeux","0.16121408","1.5623058","4.4283992e-08","0.2133064","0.0026644992","1.1613884e-07","2.2276066e-08","1.060761e-09","0.017121739","0.00021945029","0.0054044341","0.072063567","17.0407004","86.028631","0.30535146","7.9179679","1.4525079e-05","QX9p-f2DLpII3Fjz0YPI6","84","722607"
"11159","11159","aides culinaires et ingrédients divers","sauces","Sauce à la crème","Cream sauce","Autres étapes","0.08200317600000001","0.58627842","1.374218e-07","0.75602295","0.0015618591000000001","2.8560779600000003e-08","7.787201e-09","3.1968329e-10","0.0027472043999999998","0.0001007994","0.00131799199","0.008116128","5.7817463700000005","4.9801373","0.31892160199999997","22.572237","5.615873740000001e-06","PPbySNkf7zvopnCepCHU4","85","43983"
"11161","11161","aides culinaires et ingrédients divers","sauces","Sauce à la crème aux épices","Cream sauce with spices","Fromage frais crémeux","0.13138947","1.2732792","3.6091454e-08","0.17384472","0.0021715668","9.4653153e-08","1.8154994e-08","8.6452024e-10","0.013954217","0.00017885198","0.0044046138","0.058731807","13.8881713","70.113334","0.24886144","6.4531438","1.1837939e-05","PJ-Nz04l-kYm1xkVS-B8D","86","276155"
"11161","11161","aides culinaires et ingrédients divers","sauces","Sauce à la crème aux épices","Cream sauce with spices","Jus de citron","0.01898212","0.099673671","1.1742591e-08","0.01008488","0.00056022774","1.1407218e-08","3.1974657e-09","1.387105e-10","0.001642462","2.6434505e-05","0.00037855967","0.0064898363","11.4389547","13.601653","0.12772536","1.1825504","1.0015375e-06","l5xNE2Zs27raAcqO8vIxa","87","249449"
"11161","11161","aides culinaires et ingrédients divers","sauces","Sauce à la crème aux épices","Cream sauce with spices","Autres étapes","0.08200317600000001","0.58627842","1.374218e-07","0.75602295","0.0015618591000000001","2.8560779600000003e-08","7.787201e-09","3.1968329e-10","0.0027472043999999998","0.0001007994","0.00131799199","0.008116128","5.7817463700000005","4.9801373","0.31892160199999997","22.572237","5.615873740000001e-06","f7ktYqIA9-7RAvEP16ycg","88","351519"
"11162","11162","aides culinaires et ingrédients divers","sauces","Sauce à la crème aux herbes","Cream sauce with herbs","Fromage frais crémeux","0.13138947","1.2732792","3.6091454e-08","0.17384472","0.0021715668","9.4653153e-08","1.8154994e-08","8.6452024e-10","0.013954217","0.00017885198","0.0044046138","0.058731807","13.8881713","70.113334","0.24886144","6.4531438","1.1837939e-05","aDCEfqXU8ojvtfJtbgBRD","89","442128"
"11162","11162","aides culinaires et ingrédients divers","sauces","Sauce à la crème aux herbes","Cream sauce with herbs","Jus de citron","0.01898212","0.099673671","1.1742591e-08","0.01008488","0.00056022774","1.1407218e-08","3.1974657e-09","1.387105e-10","0.001642462","2.6434505e-05","0.00037855967","0.0064898363","11.4389547","13.601653","0.12772536","1.1825504","1.0015375e-06","igwVrIsVdOs-WXpWc1Get","90","270497"
"11162","11162","aides culinaires et ingrédients divers","sauces","Sauce à la crème aux herbes","Cream sauce with herbs","Autres étapes","0.08200317600000001","0.58627842","1.374218e-07","0.75602295","0.0015618591000000001","2.8560779600000003e-08","7.787201e-09","3.1968329e-10","0.0027472043999999998","0.0001007994","0.00131799199","0.008116128","5.7817463700000005","4.9801373","0.31892160199999997","22.572237","5.615873740000001e-06","2Zm5VXxhYLy7iC9H9fnRx","91","471799"
"11122","11122","aides culinaires et ingrédients divers","sauces","Sauce à l'échalote à la crème, préemballée","Cream sauce with shallots, prepacked","Fromage frais crémeux","0.13703197","1.3279599","3.7641394e-08","0.18131044","0.0022648243","9.8718012e-08","1.8934656e-08","9.0164688e-10","0.014553478","0.00018653274","0.004593769","0.061254032","14.484596","73.124337","0.25954874","6.7302727","1.2346317e-05","UQt-aygB4AZ6JE3Fve0to","92","53788"
"11122","11122","aides culinaires et ingrédients divers","sauces","Sauce à l'échalote à la crème, préemballée","Cream sauce with shallots, prepacked","Échalote","0.007793293","0.023883294","3.4480686e-09","0.0078163665","9.9058749e-05","1.9653448e-09","7.5900789e-10","3.5068238e-11","0.00025459457","7.6065725e-06","0.00034243459","0.00089801071","0.58106856","2.9342077","0.5180064","0.36764089","4.6181915e-07","9LMiorb7gydVZRmT3gPtZ","93","571296"
"11122","11122","aides culinaires et ingrédients divers","sauces","Sauce à l'échalote à la crème, préemballée","Cream sauce with shallots, prepacked","Autres étapes","0.08200317600000001","0.58627842","1.374218e-07","0.75602295","0.0015618591000000001","2.8560779600000003e-08","7.787201e-09","3.1968329e-10","0.0027472043999999998","0.0001007994","0.00131799199","0.008116128","5.7817463700000005","4.9801373","0.31892160199999997","22.572237","5.615873740000001e-06","Lei9EiAqJzawqApE2kjGl","94","759204"
"11163","11163","aides culinaires et ingrédients divers","sauces","Sauce aigre douce, préemballée","Sweet and sour sauce, prepacked","Huile combinée (mélange d'huile d'olive et d'huile...","0.026387295","0.13510357","1.511035e-08","0.0096366985","0.00061516435","1.7594492e-08","6.1180216e-09","3.153134e-10","0.0025421043","4.9521728e-05","0.0016524438","0.010914563","3.8856731","29.182956","0.37201556","1.2146482","7.6325645e-07","yBwoJu0i auaObwyExjf1","95","346449"
"11163","11163","aides culinaires et ingrédients divers","sauces","Sauce aigre douce, préemballée","Sweet and sour sauce, prepacked","Oignons","0.01010295","0.035816815","5.1527404e-09","0.0088064766","0.00016524928","3.1704675e-09","1.0933651e-09","4.8048608e-11","0.00040547591","1.0150979e-05","0.00046388195","0.0014881612","0.83501359","3.6542586","0.60930059","0.50396426","5.5652688e-07","tqZNUcu0LAbLWhKtGaQNQ","96","384751"
"11163","11163","aides culinaires et ingrédients divers","sauces","Sauce aigre douce, préemballée","Sweet and sour sauce, prepacked","Vin rouge","0.022488791999999997","0.13465195","2.2973379e-08","0.031975208","0.00067496209","1.3378319e-08","1.3562562e-08","2.7551103e-10","0.0012157621","3.8277637e-05","0.00080334402","0.0034039902","1.86035149","13.089599","0.031041718","2.1438466","3.7234854e-06","Nqmgqv 3HqPMmvCBgKlGe","97","866143"
"11163","11163","aides culinaires et ingrédients divers","sauces","Sauce aigre douce, préemballée","Sweet and sour sauce, prepacked","Tomate","0.012965156","0.081557034","1.1105046e-08","0.013312858","0.00028355948","5.4664904e-09","3.8279816e-09","1.1387849e-10","0.00063759708","1.1379809e-05","0.00032900995","0.0023052142","0.62015674","-1.0582989","0.52432453","1.3877617","8.5243011e-07","lbVraTuQRe1Hx6SAEnyXs","98","346769"
"11163","11163","aides culinaires et ingrédients divers","sauces","Sauce aigre douce, préemballée","Sweet and sour sauce, prepacked","Sucre blanc","0.0096116398","0.043390366","3.2955175e-09","0.0026315481","0.00017165222","9.7946469e-09","4.9660277e-10","3.4133108e-11","0.001409417","1.1703383e-05","0.00045056532","0.0060114024","0.69069381","2.6695217","0.1850606","0.43954536","3.6219592e-07","PkGQGeKiYQ4BXMtfx0Dck","99","721147"
"11163","11163","aides culinaires et ingrédients divers","sauces","Sauce aigre douce, préemballée","Sweet and sour sauce, prepacked","Autres étapes","0.08210334","0.58636981","1.3742802e-07","0.7560562200000001","0.00156216857","2.85657631e-08","7.7917733e-09","3.2006752000000003e-10","0.0027477221","0.000100866477","0.0013180919","0.0081170758","5.78211934","4.9804977","0.331067358","22.573835","5.61633393e-06","WakTuoqIJ2S6Ai5emi-EF","100","505971"
"11168","11168","aides culinaires et ingrédients divers","sauces","Sauce aïoli, préemballée","Aioli sauce (garlic and olive oil mayonnaise), pre...","Jaune d'œuf","0.041218826","0.23050846","1.0698708e-08","0.024124356","0.00064365986","4.6796836e-08","4.068379e-09","2.5724662e-10","0.0066949804","6.061987e-05","0.0014633598","0.029294239","6.2208621","16.512022","0.34870361","1.3091148","7.9033881e-07","k1t76yDhuDgbBfC4lvI56","101","288003"
