"Code AGB","Code CIQUAL","Groupe d'aliment","Sous-groupe d'aliment","Nom du Produit en Français","LCI Name","code saison","code avion","Livraison","Matériau d'emballage","Préparation","DQR","Score unique EF","Changement climatique","Appauvrissement de la couche d'ozone","Rayonnements ionisants","Formation photochimique d'ozone","Particules fines","Effets toxicologiques sur la santé humaine   substances non-cancérogènes","Effets toxicologiques sur la santé humaine   substances cancérogènes","Acidification terrestre et eaux douces","Eutrophisation eaux douces","Eutrophisation marine","Eutrophisation terrestre","Écotoxicité pour écosystèmes aquatiques d'eau douce","Utilisation du sol","Épuisement des ressources eau","Épuisement des ressources énergétiques","Épuisement des ressources minéraux"," id"," i"," rand"
"20987","20987","aides culinaires et ingrédients divers","algues","Nori (Porphyra sp.), séchée ou déshydratée","Laver (Porphyra sp.), dried or dehydrated","2","False","Ambiant (long)","LDPE","Pas de préparation","2.99","1.2260253","6.7458055","1.0171471e-06","11.050022","0.038875337","7.172887e-07","4.771949e-08","6.1080188e-09","0.099733317","0.001867933","0.0132801","0.12734989","43.368466","24.699395","3.0791209","315.05717","8.7557674e-05","7zqiW6NnkjpKGGt8 negM","61","846643"
"13147","13147","aides culinaires et ingrédients divers","condiments","Olives vertes, fourrées ou farcies (anchois, poivr...","Olive, green, stuffed (anchovy, sweet peppers, etc...","2","False","Glacé","Verre","Pas de préparation","2.46","0.13091212","0.89189512","1.6588327e-07","0.27209598","0.0046052307","1.0770902e-07","2.0977625e-08","6.9448101e-10","0.0095025094","0.00014534475","0.0025805257","0.02458023","8.884916200000001","53.478319","1.9982786","17.029333","8.5494898e-06","8MCg 6nZNRH8ZdrOM4DCh","62","831906"
"11035","11035","aides culinaires et ingrédients divers","herbes","Origan, séché","Oregano, dried","2","False","Ambiant (long)","Verre","Pas de préparation","3.75","0.39723177000000004","1.5491977","1.6691206e-07","0.16895693","0.0069510362","2.5620137e-07","3.3215037e-08","1.9332066e-09","0.030718928","0.00045461562","0.015129171","0.11831996","18.0029957","138.17198","19.904111","18.621583","1.4372288e-05","LixjKegFGmlYsRr3GhRnR","63","840580"
"11049","11049","aides culinaires et ingrédients divers","épices","Paprika","Paprika","2","False","Ambiant (long)","Verre","Pas de préparation","4.31","1.3171905","8.1468674","6.7898987e-07","0.79847504","0.034140907","1.2873914e-06","7.4116387e-08","3.0905055e-09","0.08881451","0.0014507024","0.069161396","0.55416984","160.56614","696.69007","18.363092","71.837424","0.00011473214","PeM5UUSHTxQ3tsIuR-9LS","64","552285"
"11061","11061","aides culinaires et ingrédients divers","épices","Pavot, graine","Poppy, seed","2","False","Ambiant (long)","Verre","Pas de préparation","3.75","0.4556189","1.8276686","1.7465214e-07","0.16976178","0.0085974367","4.3112296e-07","1.7400337e-07","4.4015041e-09","0.056420756","0.0015051038","0.02951043","0.23305631","22.3712707","288.59056","5.075828","19.305487","1.3900568e-05","kSjKXH46oPduN1JZN1mk8","65","734152"
"11014","11014","aides culinaires et ingrédients divers","herbes","Persil, frais","Parsley, fresh","2","False","Ambiant (long)","LDPE","Pas de préparation","2.99","0.1854396","1.0849165","8.3207876e-08","0.13786007","0.0050558754","1.0425758e-07","5.8692584e-08","1.7964279e-09","0.014913","0.00028668505","0.020825198","0.062645454","6.4009018","131.49734","1.9814558","14.094438","6.1254106e-06","H KNnggb7oWHIF-0Nr1Mv","66","911267"
"11024","11024","aides culinaires et ingrédients divers","herbes","Persil, séché","Parsley, dried","2","False","Ambiant (long)","Verre","Pas de préparation","2.99","0.7169294900000001","3.3441788","2.9450126e-07","0.23009372","0.019764639","4.5381695e-07","2.5968716e-07","7.7274521e-09","0.065875532","0.00097029078","0.093162946","0.27748156","25.716405","587.21166","7.852364","32.46345","2.3062442e-05","ArXAhbPo66qZRfG0sR9 3","67","604318"
"25525","25525","aides culinaires et ingrédients divers","aides culinaires","Pizza, sauce garniture pour","Topping sauce for pizza","2","False","Ambiant (long)","Carton","Pas de préparation","3.19","0.14641667","0.71829418","1.1254467e-07","0.57046865","0.0028980743","7.2171042e-08","3.8188584e-08","9.9331499e-10","0.0079974529","0.00017952808","0.0041748333","0.030206132","9.876105","63.813893","3.8629121","21.377295","6.9770922e-06","hsR9NUBBUHyNzBxnw5KCP","68","343136"
"11019","11019","aides culinaires et ingrédients divers","épices","Poivre blanc, poudre","White pepper, powder","2","False","Ambiant (long)","Verre","Pas de préparation","4.31","1.3171905","8.1468674","6.7898987e-07","0.79847504","0.034140907","1.2873914e-06","7.4116387e-08","3.0905055e-09","0.08881451","0.0014507024","0.069161396","0.55416984","160.56614","696.69007","18.363092","71.837424","0.00011473214","eZoT0M5PFzgv4GFxJFz5g","69","686934"
"11088","11088","aides culinaires et ingrédients divers","épices","Poivre de Cayenne ou piment de Cayenne","Cayenne pepper","2","False","Ambiant (long)","Verre","Pas de préparation","4.31","1.3171905","8.1468674","6.7898987e-07","0.79847504","0.034140907","1.2873914e-06","7.4116387e-08","3.0905055e-09","0.08881451","0.0014507024","0.069161396","0.55416984","160.56614","696.69007","18.363092","71.837424","0.00011473214","VN-Yo8AdnUkILXVDCn6Lr","70","21013"
"11015","11015","aides culinaires et ingrédients divers","épices","Poivre noir, poudre","Black pepper, powder","2","False","Ambiant (long)","Verre","Pas de préparation","2.34","1.3175941","8.1480641","6.7911761e-07","0.8064947","0.034144074","1.2874579e-06","7.4123863e-08","3.0911652e-09","0.088820411","0.001450999","0.069162953","0.55418143","160.56886","696.6954","18.363501","72.012426","0.00011474419","AMSzJqtdv3HF AHHij 8I","71","269925"
"11214","11214","aides culinaires et ingrédients divers","aides culinaires","Préparation culinaire à base de soja, type ""crème ...","Soy ""cream"" preparation","2","False","Ambiant (long)","Carton","Pas de préparation","2.09","0.14353725","1.0630029","1.1354225e-07","0.55810981","0.0033798401","6.2674996e-08","1.9383988e-08","2.2333016e-09","0.0068956368","0.00040395311","0.0076395907","0.027533835","30.636271","123.01622","0.52130871","19.578807","4.1480377e-06","cB5PMqWXrfGN2dhxWmXup","72","595533"
"11056","11056","aides culinaires et ingrédients divers","épices","Quatre épices","Mix of 4 spices","2","False","Ambiant (long)","Verre","Pas de préparation","2.79","0.83199636","5.2367379","4.6741001e-07","0.53495839","0.022688444","8.0394599e-07","5.342908e-08","2.1068736e-09","0.057468239","0.0009184627","0.042464249","0.34054581","100.4018271","417.64136","11.404143","48.803743","7.0656801e-05","-iT3CI83P5XvoT1mV8cyA","73","604792"
"11016","11016","aides culinaires et ingrédients divers","herbes","Raifort, cru","Horseradish, fresh","2","False","Ambiant (long)","LDPE","Pas de préparation","3.75","0.08333266","0.67493098","5.8519351e-08","0.16360508","0.0018591991","3.1437232e-08","9.7548671e-09","3.1644497e-10","0.0029105697","0.00014234884","0.0015476709","0.0074250047","18.577674000000002","11.117302","2.2916888","12.167591","3.569015e-06","K-TH4Iao1HchiwSzQwWwE","74","479183"
"11068","11068","aides culinaires et ingrédients divers","herbes","Romarin, frais","Rosemary, fresh","2","False","Ambiant (long)","LDPE","Pas de préparation","3.75","0.13158055999999999","0.81343604","6.2688292e-08","0.14134172","0.0025585049","6.8967201e-08","9.7399896e-09","5.867577e-10","0.008112039","0.00020343308","0.0040503998","0.031181447","5.534832","36.288833","5.2903347","12.553109","4.7788247e-06","-ZnXEomK-cV6rThv520bi","75","757902"
"11036","11036","aides culinaires et ingrédients divers","herbes","Romarin, séché","Rosemary, dried","2","False","Ambiant (long)","Verre","Pas de préparation","3.75","0.39723177000000004","1.5491977","1.6691206e-07","0.16895693","0.0069510362","2.5620137e-07","3.3215037e-08","1.9332066e-09","0.030718928","0.00045461562","0.015129171","0.11831996","18.0029957","138.17198","19.904111","18.621583","1.4372288e-05","RUUZHYbV6prU1KLha nAc","76","764492"
"11039","11039","aides culinaires et ingrédients divers","épices","Safran","Saffron","2","False","Ambiant (long)","Verre","Pas de préparation","3.75","1.3171905","8.1468674","6.7898987e-07","0.79847504","0.034140907","1.2873914e-06","7.4116387e-08","3.0905055e-09","0.08881451","0.0014507024","0.069161396","0.55416984","160.56614","696.69007","18.363092","71.837424","0.00011473214","iNLF09u0G3IrbUUmxSVPJ","77","867812"
"11062","11062","aides culinaires et ingrédients divers","herbes","Sarriette, séchée","Savory, dried","2","False","Ambiant (long)","Verre","Pas de préparation","3.75","0.39723177000000004","1.5491977","1.6691206e-07","0.16895693","0.0069510362","2.5620137e-07","3.3215037e-08","1.9332066e-09","0.030718928","0.00045461562","0.015129171","0.11831996","18.0029957","138.17198","19.904111","18.621583","1.4372288e-05"," HFGJFZWp9mozwzBqAXNt","78","548191"
"11159","11159","aides culinaires et ingrédients divers","sauces","Sauce à la crème","Cream sauce","2","False","Glacé","PVC","Micro-onde","2.9","0.24321725","2.1485842","1.8170579e-07","0.96932935","0.0042263583","1.4469962e-07","3.0063267e-08","1.3804443e-09","0.019868943","0.00032024969","0.0067224261","0.080179695","22.8224473","91.008769","0.62427306","30.490205","2.0140953e-05","iXgA5p3nAbRruIW vf78N","79","15140"
"11161","11161","aides culinaires et ingrédients divers","sauces","Sauce à la crème aux épices","Cream sauce with spices","2","False","Glacé","PVC","Micro-onde","2.82","0.23237477","1.9592313","1.8525584e-07","0.93995255","0.0042936537","1.3462115e-07","2.9139661e-08","1.322914e-09","0.018343884","0.00030608589","0.0061011655","0.073337771","31.108873000000003","88.695125","0.6955084","30.207931","1.8455351e-05","3-N11dEOA692BUKmI-Ug7","80","25184"
"11162","11162","aides culinaires et ingrédients divers","sauces","Sauce à la crème aux herbes","Cream sauce with herbs","2","False","Glacé","PVC","Micro-onde","3.22","0.23237477","1.9592313","1.8525584e-07","0.93995255","0.0042936537","1.3462115e-07","2.9139661e-08","1.322914e-09","0.018343884","0.00030608589","0.0061011655","0.073337771","31.108873000000003","88.695125","0.6955084","30.207931","1.8455351e-05","-vByfRBxcJYS7s2n-ylnW","81","325929"
"11122","11122","aides culinaires et ingrédients divers","sauces","Sauce à l'échalote à la crème, préemballée","Cream sauce with shallots, prepacked","2","False","Glacé","PVC","Micro-onde","2.82","0.22682843","1.9381216","1.7851126e-07","0.94514976","0.0039257422","1.2924414e-07","2.7480865e-08","1.2563984e-09","0.017555277","0.00029493872","0.0062541956","0.070268171","20.8474109","81.038682","1.0964767","29.670151","1.842401e-05","jRPAaKJsKORyHG eZ2VAl","82","685266"
"11163","11163","aides culinaires et ingrédients divers","sauces","Sauce aigre douce, préemballée","Sweet and sour sauce, prepacked","2","False","Glacé","PVC","Micro-onde","2.78","0.16365917","1.0168896","1.9506505e-07","0.82241901","0.003472756","7.7970179e-08","3.2890307e-08","1.1069522e-09","0.0089580784","0.00022190001","0.005017337","0.032240407","13.6740082","52.518533","2.0528103","28.263601","1.1874229e-05","ojOAW4rqb-4C-IbvSEBl6","83","84242"
"11168","11168","aides culinaires et ingrédients divers","sauces","Sauce aïoli, préemballée","Aioli sauce (garlic and olive oil mayonnaise), pre...","2","False","Glacé","PVC","Pas de préparation","2.49","0.56386302","1.4130527","3.1451225e-07","0.82304494","0.01057137","3.2074449e-07","1.9487173e-07","4.3773484e-09","0.044505111","0.00064233926","0.01891152","0.18378738","67.731722","547.26959","18.665528","38.729909","2.3871796e-05","59r57gZ3D7EI3Awzwok0V","84","957007"
"11167","11167","aides culinaires et ingrédients divers","sauces","Sauce américaine, préemballée","American-style sauce, prepacked","2","False","Glacé","PVC","Pas de préparation","2.11","0.38218989999999997","3.5387726","2.980746e-07","0.87954565","0.01185098","2.8555146e-07","4.0556825e-08","2.1937715e-09","0.038580717","0.00044845257","0.012974491","0.14677574","34.6834589","154.34047","1.4265541","38.179738","1.6779277e-05","9IogJRJurEqRmsz4KBTsR","85","136350"
"11111","11111","aides culinaires et ingrédients divers","sauces","Sauce armoricaine, préemballée","Armorican-style sauce, prepacked","2","False","Glacé","PVC","Micro-onde","2.18","0.38622367999999996","3.5497952","2.9924918e-07","0.94936816","0.011882729","2.8622863e-07","4.0735441e-08","2.2050414e-09","0.038647593","0.00045225091","0.012989173","0.14689017","34.7254563","154.40836","1.4316174","39.707938","1.7214299e-05","g32ScCAKxzKccCOdnC0pc","86","152720"
"11140","11140","aides culinaires et ingrédients divers","sauces","Sauce au beurre blanc, préemballée","White butter sauce, prepacked","2","False","Glacé","PVC","Micro-onde","2.18","0.46087836","4.3291335","2.5539036e-07","1.0847181","0.0085869018","3.1640791e-07","9.6236562e-08","3.0413976e-09","0.044824267","0.00056078036","0.016734685","0.18954321","49.955745","253.77417","1.9211364","36.780552","2.0284156e-05","TR2eoJ3zR0bPcng1cFmlP","87","825731"
"11158","11158","aides culinaires et ingrédients divers","sauces","Sauce au beurre, préemballée","Sauce, butter, prepacked","2","False","Glacé","PVC","Micro-onde","2.18","0.46087836","4.3291335","2.5539036e-07","1.0847181","0.0085869018","3.1640791e-07","9.6236562e-08","3.0413976e-09","0.044824267","0.00056078036","0.016734685","0.18954321","49.955745","253.77417","1.9211364","36.780552","2.0284156e-05","F1STDaH52YWICOKZ2Hlwr","88","316504"
"11300","11300","aides culinaires et ingrédients divers","sauces","Sauce au chocolat","Chocolate sauce","2","False","Ambiant (long)","PVC","Pas de préparation","2.16","0.38026368","6.1921212","1.7092708e-07","0.66808777","0.010760463","1.379956e-07","2.8523151e-08","3.8688571e-09","0.015410689","0.00072597728","0.015405761","0.059238143","22.4693084","234.10377","0.90001475","32.750018","1.0762006e-05","miYzjKXZEVrxGI P9znSx","89","758489"
"11132","11132","aides culinaires et ingrédients divers","sauces","Sauce au curry, préemballée","Curry sauce, prepacked","2","False","Glacé","PVC","Micro-onde","2.84","0.11483607","0.79730838","1.5924405e-07","0.77750636","0.002414896","4.5701906e-08","1.2886284e-08","8.9785004e-10","0.0052531259","0.00014004814","0.003092443","0.017403067","12.8906807","20.608575","1.0603821","25.049365","6.4061375e-06","a8lD8VGN887QqbSCjXsJy","90","614394"
"11189","11189","aides culinaires et ingrédients divers","sauces","Sauce au fromage pour risotto ou pâtes, préemballé...","Cheese sauce for risotto or pasta, prepacked","2","False","Glacé","PVC","Micro-onde","1.76","0.38901562","3.8740053","2.3925495e-07","0.99638777","0.0069819897","2.8353444e-07","4.9038239e-08","2.1117877e-09","0.038706597","0.00052139181","0.013259245","0.16300612","40.9768053","190.91359","1.4102103","34.279701","1.2768629e-05","p1V6ovB0ImgMpyRMCfkPW","91","214815"
"11115","11115","aides culinaires et ingrédients divers","sauces","Sauce au poivre vert, préemballée","Green pepper sauce, prepacked","2","False","Glacé","PVC","Micro-onde","2.21","0.13772331999999998","1.1125552","1.5955883e-07","0.83757843","0.0032683419","7.3936539e-08","1.4980736e-08","6.645714e-10","0.0081340881","0.0001729387","0.0029963219","0.030368906","11.0689639","32.790138","0.44434574","26.125817","1.0106574e-05","BvGfMqvbeQQerduX 0dGF","92","646846"
"11182","11182","aides culinaires et ingrédients divers","sauces","Sauce au poivre, chaude, préemballée","Sauce, pepper, prepacked","2","False","Glacé","PVC","Micro-onde","2.21","0.19344109","1.6388298","1.8169571e-07","0.91913314","0.0049748174","1.1931218e-07","2.2174163e-08","1.0094504e-09","0.01352096","0.00024507642","0.0046746495","0.052621662","16.3561722","60.600131","0.56948274","29.679358","1.4597263e-05","N1a90n7Xi0aosQyqW9z3H","93","640334"
"11212","11212","aides culinaires et ingrédients divers","sauces","Sauce au poivre, condimentaire, froide, préemballé...","Sauce, pepper, prepacked","2","False","Glacé","PVC","Pas de préparation","2.14","0.18940731","1.6278072","1.8052113e-07","0.84931062","0.0049430687","1.1863502e-07","2.1995547e-08","9.9818054e-10","0.013454084","0.00024127808","0.0046599671","0.052507233","16.3141758","60.532237","0.56441943","28.151158","1.4162242e-05","rWbW78whIHm4Tst8L hpL","94","895220"
"11191","11191","aides culinaires et ingrédients divers","sauces","Sauce au roquefort, préemballée","Roquefort (blue cheese) sauce, prepacked","2","False","Glacé","PVC","Micro-onde","2.98","0.46087836","4.3291335","2.5539036e-07","1.0847181","0.0085869018","3.1640791e-07","9.6236562e-08","3.0413976e-09","0.044824267","0.00056078036","0.016734685","0.18954321","49.955745","253.77417","1.9211364","36.780552","2.0284156e-05","oPURp2dMKEVh3DELEr5bq","95","954976"
