"Code AGB","Code CIQUAL","Groupe d'aliment","Sous-groupe d'aliment","Nom du Produit en Français","LCI Name","Score unique EF - Agriculture","Score unique EF - Transformation","Score unique EF - Emballage","Score unique EF - Transport","Score unique EF - Supermarché et distribution","Score unique EF - Consommation","Changement climatique - Agriculture","Changement climatique - Transformation","Changement climatique - Emballage","Changement climatique - Transport","Changement climatique - Supermarché et distribution","Changement climatique - Consommation","Appauvrissement de la couche d'ozone - Agriculture","Appauvrissement de la couche d'ozone - Transformation","Appauvrissement de la couche d'ozone - Emballage","Appauvrissement de la couche d'ozone - Transport","Appauvrissement de la couche d'ozone - Supermarché et distribution","Appauvrissement de la couche d'ozone - Consommation","Rayonnements ionisants - Agriculture","Rayonnements ionisants - Transformation","Rayonnements ionisants - Emballage","Rayonnements ionisants - Transport","Rayonnements ionisants - Supermarché et distribution","Rayonnements ionisants - Consommation","Formation photochimique d'ozone - Agriculture","Formation photochimique d'ozone - Transformation","Formation photochimique d'ozone - Emballage","Formation photochimique d'ozone - Transport","Formation photochimique d'ozone - Supermarché et distribution","Formation photochimique d'ozone - Consommation","Particules fines - Agriculture","Particules fines - Transformation","Particules fines - Emballage","Particules fines - Transport","Particules fines - Supermarché et distribution","Particules fines - Consommation","Effets toxicologiques sur la santé humaine   substances non-cancérogènes - Agriculture","Effets toxicologiques sur la santé humaine   substances non-cancérogènes - Transformation","Effets toxicologiques sur la santé humaine   substances non-cancérogènes - Emballage","Effets toxicologiques sur la santé humaine   substances non-cancérogènes - Transport","Effets toxicologiques sur la santé humaine   substances non-cancérogènes - Supermarché et distribution","Effets toxicologiques sur la santé humaine   substances non-cancérogènes - Consommation","Effets toxicologiques sur la santé humaine   substances cancérogènes - Agriculture","Effets toxicologiques sur la santé humaine   substances cancérogènes - Transformation","Effets toxicologiques sur la santé humaine   substances cancérogènes - Emballage","Effets toxicologiques sur la santé humaine   substances cancérogènes - Transport","Effets toxicologiques sur la santé humaine   substances cancérogènes - Supermarché et distribution","Effets toxicologiques sur la santé humaine   substances cancérogènes - Consommation","Acidification terrestre et eaux douces - Agriculture","Acidification terrestre et eaux douces - Transformation","Acidification terrestre et eaux douces - Emballage","Acidification terrestre et eaux douces - Transport","Acidification terrestre et eaux douces - Supermarché et distribution","Acidification terrestre et eaux douces - Consommation","Eutrophisation eaux douces - Agriculture","Eutrophisation eaux douces - Transformation","Eutrophisation eaux douces - Emballage","Eutrophisation eaux douces - Transport","Eutrophisation eaux douces - Supermarché et distribution","Eutrophisation eaux douces - Consommation","Eutrophisation marine  - Agriculture","Eutrophisation marine  - Transformation","Eutrophisation marine  - Emballage","Eutrophisation marine  - Transport","Eutrophisation marine  - Supermarché et distribution","Eutrophisation marine  - Consommation","Eutrophisation terrestre - Agriculture","Eutrophisation terrestre - Transformation","Eutrophisation terrestre - Emballage","Eutrophisation terrestre - Transport","Eutrophisation terrestre - Supermarché et distribution","Eutrophisation terrestre - Consommation","Écotoxicité pour écosystèmes aquatiques d'eau douce - Agriculture","Écotoxicité pour écosystèmes aquatiques d'eau douce - Transformation","Écotoxicité pour écosystèmes aquatiques d'eau douce - Emballage","Écotoxicité pour écosystèmes aquatiques d'eau douce - Transport","Écotoxicité pour écosystèmes aquatiques d'eau douce - Supermarché et distribution","Écotoxicité pour écosystèmes aquatiques d'eau douce - Consommation","Utilisation du sol - Agriculture","Utilisation du sol - Transformation","Utilisation du sol - Emballage","Utilisation du sol - Transport","Utilisation du sol - Supermarché et distribution","Utilisation du sol - Consommation","Épuisement des ressources eau - Agriculture","Épuisement des ressources eau - Transformation","Épuisement des ressources eau - Emballage","Épuisement des ressources eau - Transport","Épuisement des ressources eau - Supermarché et distribution","Épuisement des ressources eau - Consommation","Épuisement des ressources énergétiques - Agriculture","Épuisement des ressources énergétiques - Transformation","Épuisement des ressources énergétiques - Emballage","Épuisement des ressources énergétiques - Transport","Épuisement des ressources énergétiques - Supermarché et distribution","Épuisement des ressources énergétiques - Consommation","Épuisement des ressources minéraux - Agriculture","Épuisement des ressources minéraux - Transformation","Épuisement des ressources minéraux - Emballage","Épuisement des ressources minéraux - Transport","Épuisement des ressources minéraux - Supermarché et distribution","Épuisement des ressources minéraux - Consommation","DQR - Global","DQR - P","DQR - TiR","DQR - GR","DQR - TeR"," id"," i"," rand"
"11003","11003","aides culinaires et ingrédients divers","herbes","Ciboule ou Ciboulette, fraîche","Chive or spring onion, fresh","0.041872254000000005","0","0.027078351","0.012938412000000002","0.0055991708999999995","0.0031873654","0.084945522","0","0.32904319","0.16258027","0.019594963","0.080351049","1.1918787e-08","0","7.8826074e-09","3.7905474e-08","2.0612325e-09","5.7653888e-10","0.043065447","0","0.033092285","0.012924714","0.087045808","0.00017935044","0.00045468677","0","0.00089742482","0.00040742282","4.7377998e-05","8.1531075e-05","8.0564024e-09","0","8.6670657e-09","1.3209291e-08","9.0447985e-10","5.7355308e-10","4.1220578e-09","0","9.8099606e-10","1.4123966e-09","2.4472316e-10","2.1340451e-10","1.8965194e-10","0","8.1138329e-11","6.1112526e-11","1.6319544e-11","1.0828744e-11","0.0012925518","0","0.0010359321","0.00047500056","9.3124302e-05","5.1323065e-05","3.7982379e-05","0","8.2134133e-05","1.1165537e-05","5.2836526e-06","1.3836593e-05","0.0019551445","0","0.0002237708","9.8803681e-05","2.0307887e-05","9.3330378e-05","0.0046119867","0","0.0021237392","0.0010764117","0.00016581003","0.00021550056","2.77820514","0","0.6116996800000001","0.7819844100000001","0.089014338","0.36909055","16.915798","0","1.3239403","1.7328077","0.089546057","0.048587459","3.0559256","0","0.26175691","0.0082577542","0.03677041","0.0027865971","1.5992799","0","6.1663413","2.4835978","1.9883365","0.05001923","2.5917182e-06","0","1.150324e-06","5.8267086e-07","5.4959731e-07","1.6242844e-08","3.75","2.74","4.39","4.33","3.56","bnhW9N46dAFdDkptOs50S","16","564663"
"11052","11052","aides culinaires et ingrédients divers","épices","Clou de girofle","Cloves","1.1965449","0.027929607999999998","0.050343669","0.0366423","0.0044793367","0","6.8674978","0.44436311","0.47782284","0.33400225","0.01567597","0","5.2294614e-07","1.1791564e-08","6.7750847e-08","7.427737e-08","1.648986e-09","0","0.63925407","0.011776328","0.05328769","0.023856364","0.069636646","0","0.027009929","0.0013845818","0.0020115895","0.0036651754","3.7902398e-05","0","1.1868865e-06","1.3396075e-08","6.0230476e-08","2.4940422e-08","7.2358388e-10","0","6.415176e-08","3.1744642e-09","4.1615821e-09","2.3643315e-09","1.9577853e-10","0","2.5857474e-09","1.3082061e-10","1.9843263e-10","1.5962495e-10","1.3055635e-11","0","0.076299449","0.0030862773","0.0045130621","0.00475742","7.4499442e-05","0","0.0010963547","0.00025325268","7.7328017e-05","1.8180735e-05","4.2269221e-06","0","0.066484211","0.00070406274","0.00066558335","0.0012229003","1.624631e-05","0","0.5273383","0.0051029916","0.0075128455","0.013537483","0.00013264803","0","154.8519214","1.59236155","2.4740642499999996","1.41927127","0.07121147","0","687.13115","0.92728166","4.9148378","2.9550442","0.071636846","0","19.268816","-1.0680815","0.10212439","0.01259273","0.029416328","0","52.59278","5.7991251","6.9527313","4.8410853","1.5906692","0","0.00010901525","8.5514731e-07","3.4641284e-06","8.4763851e-07","4.3967784e-07","0","3.56","2.74","3.62","3.56","4.33","qiox RRx2fM7ZqtKAirYQ","17","830379"
"11094","11094","aides culinaires et ingrédients divers","herbes","Coriandre, fraiche","Coriander, fresh","0.05777123","0","0.02419426","0.020760432","0.004927270399999999","0.0012749462","0.39039507","0","0.30212258","0.22504378","0.017243568","0.032140419","3.2047265e-08","0","6.949287e-09","5.0405003e-08","1.8138846e-09","2.3061555e-10","0.014728143","0","0.029124675","0.017933204","0.076600311","7.1740174e-05","0.0017054937","0","0.00079201092","0.0013949629","4.1692638e-05","3.261243e-05","2.0378804e-08","0","7.6368963e-09","1.6334046e-08","7.9594227e-10","2.2942123e-10","9.4916227e-09","0","8.6646252e-10","1.7057299e-09","2.1535638e-10","8.5361805e-11","2.1898315e-10","0","7.1581208e-11","9.7917827e-11","1.4361198e-11","4.3314976e-12","0.0028538335","0","0.00091327707","0.0018159884","8.1949386e-05","2.0529226e-05","7.0924095e-05","0","7.2288698e-05","1.6405855e-05","4.6496143e-06","5.534637e-06","0.0036822019","0","0.00019915529","0.00043758444","1.7870941e-05","3.7332151e-05","0.0097683201","0","0.0018774662","0.0048287053","0.00014591283","8.6200225e-05","22.0966697","0","0.5409683000000001","1.02473342","0.078332617","0.14763622199999998","9.3486628","0","1.1661317","2.061611","0.07880053","0.019434984","1.1753444","0","0.23036809","0.010357812","0.032357961","0.0011146388","4.1907065","0","5.4274558","3.3423416","1.7497361","0.020007692","4.6057388e-06","0","1.0125583e-06","7.3103148e-07","4.8364563e-07","6.4971376e-09","3.75","2.74","3.62","4.33","4.33","wFOFr1vShoghC ol1usZG","18","535235"
"11026","11026","aides culinaires et ingrédients divers","épices","Coriandre, graine","Coriander, seed","0.0525193","0","0.050343669","0.022469248","0.0044793367","0","0.35490461","0","0.47782284","0.24983318","0.01567597","0","2.9133877e-08","0","6.7750847e-08","5.6412503e-08","1.648986e-09","0","0.013389221","0","0.05328769","0.019855101","0.069636646","0","0.0015504488","0","0.0020115895","0.0013806698","3.7902398e-05","0","1.8526185e-08","0","6.0230476e-08","1.8535617e-08","7.2358388e-10","0","8.6287479e-09","0","4.1615821e-09","1.9448012e-09","1.9577853e-10","0","1.9907559e-10","0","1.9843263e-10","1.0575832e-10","1.3055635e-11","0","0.0025943941","0","0.0045130621","0.0017821587","7.4499442e-05","0","6.447645e-05","0","7.7328017e-05","1.7901128e-05","4.2269221e-06","0","0.0033474563","0","0.00066558335","0.00042498342","1.624631e-05","0","0.008880291","0","0.0075128455","0.0046860578","0.00013264803","0","20.0878814","0","2.4740642499999996","1.14929647","0.07121147","0","8.4987843","0","4.9148378","2.3564381","0.071636846","0","1.0684949","0","0.10212439","0.011711567","0.029416328","0","3.8097332","0","6.9527313","3.7299067","1.5906692","0","4.1870353e-06","0","3.4641284e-06","8.2624961e-07","4.3967784e-07","0","3.75","2.74","3.62","4.33","4.33","YVESYfHZGgUqX8rnO6pxM","19","210130"
"11172","11172","aides culinaires et ingrédients divers","aides culinaires","Court-bouillon pour poissons, déshydraté","Aromatic stock cube, for fish, dehydrated","0.15110995","1.6990798","0.19491064","0.018728548","0.004789504500000001","0.00094527727","0.60565315","6.209312","2.2977578","0.232933","0.019437894","0.029011477","6.5954204e-08","6.6956569e-07","6.8728344e-08","5.3862191e-08","1.842159e-09","2.4879735e-11","0.12306954","30.021503","0.13994496","0.018829832","0.069951657","7.1985915e-06","0.0030212752","0.015795296","0.008604937","0.00064465538","5.0801432e-05","1.2418086e-05","7.7851674e-08","3.5648228e-07","1.3167161e-07","1.8718425e-08","9.1009093e-10","3.3117292e-11","4.8702791e-08","9.6595269e-08","1.4037829e-08","1.995802e-09","2.1718339e-10","5.8103906e-11","7.9558415e-10","3.8138621e-09","2.097612e-09","8.9940263e-11","1.5390503e-11","6.0130681e-13","0.0081683073","0.038555753","0.022385396","0.00073719036","9.4191544e-05","2.1638512e-06","0.00010656954","0.0013405441","0.0013501349","1.6922687e-05","5.9620615e-06","1.9250447e-06","0.0055553706","0.021259122","0.0029265927","0.00016452312","2.1470801e-05","2.6879018e-05","0.044589057","0.11171467","0.029355975","0.0017928404","0.00020549841","5.9667325e-06","33.1744932","23.4943363","5.6966339999999995","1.11453406","0.15495294999999998","0.079704569","36.536758","68.868749","4.3561866","2.473484","0.082248855","0.0065996846","6.7698246","2.2246111","0.1435283","0.011949467","0.029924726","3.3721928e-06","6.7599127","675.59618","23.141731","3.5490246","1.6184174","0.0016020818","5.9741165e-06","5.0759435e-05","2.0973412e-06","8.316235e-07","4.4652735e-07","6.0118571e-11","3.55","3.44","3.12","3.03","4.59","HDU98aSzqJoIw4aSERX3A","20","518729"
"39700","39700","aides culinaires et ingrédients divers","sauces","Crème anglaise, préemballée","Light custard cream with vanilla, prepacked","0.13221781","0.034624255","0.019424246","0.016998275","0.0092187667","0.002442269","1.1068611","0.18742151","0.17709348","0.21894274","0.039976883","0.0066736979","3.1020727e-08","2.0396773e-08","6.7274412e-08","5.2963832e-08","2.7174943e-09","7.1115194e-10","0.056765268","0.44181348","0.060703489","0.01342182","0.14640479","0.04227436","0.0021701298","0.00045240991","0.00037292255","0.00073899463","8.1268702e-05","1.9222376e-05","1.2715774e-07","1.0659463e-08","4.5656513e-09","1.3263608e-08","1.6274243e-09","4.0999127e-10","1.570704e-08","4.3501127e-09","1.592939e-09","1.5222209e-09","4.0123877e-10","1.0814384e-10","7.7334693e-10","1.2034212e-10","9.1936259e-11","8.5981782e-11","2.6512424e-11","6.823398e-12","0.018626805","0.0013424863","0.00056059191","0.00078949319","0.00016240883","4.0490366e-05","0.0001628709","3.6454874e-05","4.3023711e-05","1.6481886e-05","9.9187014e-06","2.2997207e-06","0.0052212344","0.00097293442","0.00012510944","0.00022372503","3.6623873e-05","8.8895404e-06","0.081399051","0.004582323","0.0010736224","0.0024243176","0.0003211226","6.928173e-05","16.910470099999998","0.9705465799999999","3.8687245000000003","1.0046745799999999","0.182289694","0.025427296000000002","71.021308","3.1061112","0.3916358","1.5198009","0.15417489","0.041106795","0.9140395","0.062481073","0.21008567","0.0097924629","0.020241668","0.0030656073","3.3571008","11.141876","3.8969253","2.8852407","3.2340672","0.92525579","2.9252296e-06","1.097952e-06","2.1369671e-06","1.0258967e-06","9.1819991e-07","2.6338579e-07","1.78","2.11","1.71","1.62","1.66","Z3n8KK-uV-YyKjoyBgQ20","21","744600"
"11042","11042","aides culinaires et ingrédients divers","épices","Cumin, graine","Cumin, seed","1.1977426999999998","0.027957566","0.050343669","0.036667229","0.0044793367","0","6.8743721","0.44480792","0.47782284","0.33418851","0.01567597","0","5.2346961e-07","1.1803367e-08","6.7750847e-08","7.4317063e-08","1.648986e-09","0","0.63989396","0.011788116","0.05328769","0.023868619","0.069636646","0","0.027036966","0.0013859678","0.0020115895","0.0036684807","3.7902398e-05","0","1.1880745e-06","1.3409485e-08","6.0230476e-08","2.4953339e-08","7.2358388e-10","0","6.4215976e-08","3.1776419e-09","4.1615821e-09","2.3654081e-09","1.9577853e-10","0","2.5883357e-09","1.3095157e-10","1.9843263e-10","1.5972995e-10","1.3055635e-11","0","0.076375825","0.0030893667","0.0045130621","0.0047617561","7.4499442e-05","0","0.0010974521","0.00025350619","7.7328017e-05","1.8189157e-05","4.2269221e-06","0","0.066550762","0.0007047675","0.00066558335","0.0012240373","1.624631e-05","0","0.52786616","0.0051080997","0.0075128455","0.013550084","0.00013264803","0","155.0069326","1.5939555","2.4740642499999996","1.4199794499999998","0.07121147","0","687.81897","0.92820987","4.9148378","2.9564236","0.071636846","0","19.288104","-1.0691507","0.10212439","0.012597859","0.029416328","0","52.645426","5.80493","6.9527313","4.8436685","1.5906692","0","0.00010912438","8.5600331e-07","3.4641284e-06","8.4795772e-07","4.3967784e-07","0","3.75","2.74","3.62","4.33","4.33","HmWB00seesA 3bRvTUlR1","22","119493"
"11089","11089","aides culinaires et ingrédients divers","épices","Curcuma, poudre","Turmeric, powder","1.1977427","0.027957566","0.050343669","0.03666722900000001","0.0044793367","0","6.8743721","0.44480792","0.47782284","0.33418851","0.01567597","0","5.2346961e-07","1.1803367e-08","6.7750847e-08","7.4317063e-08","1.648986e-09","0","0.63989396","0.011788116","0.05328769","0.023868619","0.069636646","0","0.027036966","0.0013859678","0.0020115895","0.0036684807","3.7902398e-05","0","1.1880745e-06","1.3409485e-08","6.0230476e-08","2.4953339e-08","7.2358388e-10","0","6.4215976e-08","3.1776419e-09","4.1615821e-09","2.3654081e-09","1.9577853e-10","0","2.5883357e-09","1.3095157e-10","1.9843263e-10","1.5972995e-10","1.3055635e-11","0","0.076375825","0.0030893667","0.0045130621","0.0047617561","7.4499442e-05","0","0.0010974521","0.00025350619","7.7328017e-05","1.8189157e-05","4.2269221e-06","0","0.066550762","0.0007047675","0.00066558335","0.0012240373","1.624631e-05","0","0.52786616","0.0051080997","0.0075128455","0.013550084","0.00013264803","0","155.0069326","1.5939555","2.4740642499999996","1.4199794499999998","0.07121147","0","687.81897","0.92820987","4.9148378","2.9564236","0.071636846","0","19.288104","-1.0691507","0.10212439","0.012597859","0.029416328","0","52.645426","5.80493","6.9527313","4.8436685","1.5906692","0","0.00010912438","8.5600331e-07","3.4641284e-06","8.4795772e-07","4.3967784e-07","0","4.31","4.27","3.62","4.33","5","mUo2IlhbAa-Og2NI4Nn7S","23","10727"
"11005","11005","aides culinaires et ingrédients divers","épices","Curry, poudre","Curry, powder","1.1977426999999998","0.027957566","0.050343669","0.036667229","0.0044793367","0","6.8743721","0.44480792","0.47782284","0.33418851","0.01567597","0","5.2346961e-07","1.1803367e-08","6.7750847e-08","7.4317063e-08","1.648986e-09","0","0.63989396","0.011788116","0.05328769","0.023868619","0.069636646","0","0.027036966","0.0013859678","0.0020115895","0.0036684807","3.7902398e-05","0","1.1880745e-06","1.3409485e-08","6.0230476e-08","2.4953339e-08","7.2358388e-10","0","6.4215976e-08","3.1776419e-09","4.1615821e-09","2.3654081e-09","1.9577853e-10","0","2.5883357e-09","1.3095157e-10","1.9843263e-10","1.5972995e-10","1.3055635e-11","0","0.076375825","0.0030893667","0.0045130621","0.0047617561","7.4499442e-05","0","0.0010974521","0.00025350619","7.7328017e-05","1.8189157e-05","4.2269221e-06","0","0.066550762","0.0007047675","0.00066558335","0.0012240373","1.624631e-05","0","0.52786616","0.0051080997","0.0075128455","0.013550084","0.00013264803","0","155.0069326","1.5939555","2.4740642499999996","1.4199794499999998","0.07121147","0","687.81897","0.92820987","4.9148378","2.9564236","0.071636846","0","19.288104","-1.0691507","0.10212439","0.012597859","0.029416328","0","52.645426","5.80493","6.9527313","4.8436685","1.5906692","0","0.00010912438","8.5600331e-07","3.4641284e-06","8.4795772e-07","4.3967784e-07","0","4.11","3.51","3.62","4.33","5","2y3mownfr3qc1b7LiIxSX","24","185047"
"20988","20988","aides culinaires et ingrédients divers","algues","Dulse (Palmaria palmata), séchée ou déshydratée","Dulse (Palmaria palmata), dried or dehydrated","0.65063255","0.49968213","0.024314853","0.019529643000000003","0.0049376335","0.00039431325","4.5528129","1.4896054","0.28987796","0.19846866","0.020039066","0.0099403359","7.6777591e-07","1.5900022e-07","7.1425768e-09","4.447453e-08","1.899133e-09","7.1324398e-11","0.93885018","9.982356","0.030019486","0.014627818","0.07211511","2.2187683e-05","0.028507867","0.003942796","0.0008125936","0.0016048816","5.2372611e-05","1.0086319e-05","6.0554345e-07","8.2715577e-08","7.8561156e-09","1.3445685e-08","9.3823808e-10","7.0955021e-11","3.5284799e-08","9.3056549e-09","8.8778612e-10","1.4014486e-09","2.2390041e-10","2.6400558e-11","4.9982385e-09","8.2121072e-10","7.3486678e-11","8.6450086e-11","1.5866498e-11","1.3396384e-12","0.083649207","0.0073452763","0.00093867601","0.0021748618","9.7104685e-05","6.3492452e-06","0.0013955373","0.0003691687","7.4506113e-05","1.1720032e-05","6.1464551e-06","1.7117434e-06","0.0092187853","0.0019378546","0.00020147111","0.00051988516","2.2134847e-05","1.1546026e-05","0.0898215","0.014419345","0.0019207973","0.0057569673","0.00021185403","2.6659864e-05","37.706218","3.3829044999999995","0.5531072100000001","0.87582056","0.159745308","0.0456606866","14.65768","6.62714","1.200369","1.6365905","0.084792634","0.0060108197","2.6548397","0.14420918","0.23745506","0.0080222521","0.030850233","0.00034473366","84.630141","217.83092","5.5934674","2.9030883","1.6684715","0.0061879459","7.015867e-05","1.499394e-05","1.0434052e-06","5.9303514e-07","4.6033748e-07","2.009424e-09","2.99","3.51","1.32","4.33","2.79","WsW5C8ya6bT7kTGA2tmLv","25","684614"
"11092","11092","aides culinaires et ingrédients divers","herbes","Estragon, frais","Tarragon, fresh","0.072843989","0","0.02419426","0.011387714","0.0049272704","0.0012749462","0.19524258","0","0.30212258","0.1430929","0.017243568","0.032140419","1.2550946e-08","0","6.949287e-09","3.3362002e-08","1.8138846e-09","2.3061554999999998e-10","0.0071276127","0","0.029124675","0.011375487","0.076600311","7.1740174e-05","0.00098977844","0","0.00079201092","0.00035862383","4.1692638e-05","3.261243e-05","4.0139274e-08","0","7.6368963e-09","1.1626111e-08","7.9594227e-10","2.2942123e-10","6.061853e-09","0","8.6646252e-10","1.243101e-09","2.1535638e-10","8.5361805e-11","3.6727553e-10","0","7.1581208e-11","5.3787256e-11","1.4361198e-11","4.3314976e-12","0.0056818599","0","0.00091327707","0.00041809154","8.1949386e-05","2.0529226e-05","8.0091581e-05","0","7.2288698e-05","9.8271174e-06","4.6496143e-06","5.534637e-06","0.0031804846","0","0.00019915529","8.6974642e-05","1.7870941e-05","3.7332151e-05","0.024287987","0","0.0018774662","0.00094754178","0.00014591283","8.6200225e-05","3.24107784","0","0.5409683000000001","0.68825292","0.078332617","0.14763622199999998","29.122677","0","1.1661317","1.525104","0.07880053","0.019434984","4.3830715","0","0.23036809","0.0072682254","0.032357961","0.0011146388","1.6410363","0","5.4274558","2.1859053","1.7497361","0.020007692","2.1823909e-06","0","1.0125583e-06","5.1282839e-07","4.8364563e-07","6.4971376e-09","3.75","2.74","3.62","4.33","4.33","p-RarDm7khRHy7BxWp9-c","26","627306"
